Timestamp,GPU 0 Memory (MiB),GPU 1 Memory (MiB),RAM Usage (MiB),SSD Usage (GiB)
0,18,213,7.05859375,1557.1583137512207
1,18,213,7.246509552001953,1557.1583137512207
2,18,213,7.367053985595703,1557.1583137512207
3,18,213,7.625999450683594,1557.1583137512207
4,18,213,7.8193511962890625,1557.1583137512207
5,18,213,7.95556640625,1557.1583137512207
6,18,213,7.961845397949219,1557.1583137512207
7,18,213,7.961681365966797,1557.1583137512207
8,18,213,7.974079132080078,1557.1583137512207
9,18,213,7.9736328125,1557.1583137512207
10,18,213,7.976470947265625,1557.1583137512207
11,18,213,7.956546783447266,1557.1583137512207
12,18,213,7.963878631591797,1557.1583137512207
13,18,213,7.969856262207031,1557.1583137512207
14,18,213,7.985038757324219,1557.1583137512207
15,18,213,7.982975006103516,1557.1583137512207
16,18,213,7.993793487548828,1532.9140625
17,18,213,8.007057189941406,1532.9140625
18,18,602,8.334335327148438,1532.9140625
19,18,602,14.045780181884766,1532.9140625
20,18,4070,16.425823211669922,1532.9140625
21,18,4072,16.483734130859375,1535.941951751709
22,18,4072,16.49936294555664,1538.3326377868652
23,18,4072,16.492164611816406,1541.0934562683105
24,18,4072,16.493728637695312,1544.1892395019531
25,18,4072,16.503921508789062,1546.379726409912
26,18,4072,16.50335693359375,1549.3251152038574
27,18,4072,16.504261016845703,1552.4043006896973
28,18,4072,16.512340545654297,1554.2461433410645
29,18,4072,16.508567810058594,1557.3233795166016
30,18,4072,16.512428283691406,1560.4201431274414
31,18,4072,16.517742156982422,1562.4377746582031
32,18,4072,16.515487670898438,1565.5589485168457
33,18,4072,16.515270233154297,1568.395938873291
34,18,4072,16.52240753173828,1569.9081573486328
35,18,4072,16.498695373535156,1569.9081573486328
36,18,4072,16.50760269165039,1569.9081573486328
37,18,4072,16.684417724609375,1569.9081573486328
38,18,4072,16.998027801513672,1569.9081573486328
39,18,4072,17.262115478515625,1569.9081573486328
40,18,4072,17.289043426513672,1569.9081573486328
41,18,4072,17.28540802001953,1569.9081573486328
42,18,4072,17.2840576171875,1569.9081573486328
43,18,4072,17.282833099365234,1569.9081573486328
44,18,4072,17.547096252441406,1569.9081573486328
45,18,4072,17.371479034423828,1569.9081573486328
46,18,4072,17.440189361572266,1569.9081573486328
47,18,4072,17.650047302246094,1569.9081573486328
48,18,4072,17.525455474853516,1569.9081573486328
49,18,4072,17.414134979248047,1569.9081573486328
50,18,4072,17.456035614013672,1569.9081573486328
51,18,4072,17.343868255615234,1569.9081573486328
52,18,4072,17.374141693115234,1569.9081573486328
53,18,4072,17.39242935180664,1569.9081573486328
54,18,4072,17.579723358154297,1569.9081573486328
55,18,4072,17.499637603759766,1569.9081573486328
56,18,4072,17.486499786376953,1569.9081573486328
57,18,4072,17.53934097290039,1569.9081573486328
58,18,4072,17.404476165771484,1569.9081573486328
59,18,4072,17.33605194091797,1569.9081573486328
60,18,4072,17.339473724365234,1569.9081573486328
61,18,4072,17.354976654052734,1569.9081573486328
62,18,4072,17.362499237060547,1569.9081573486328
63,18,4072,17.533245086669922,1569.9081573486328
64,18,4072,17.353221893310547,1569.9081573486328
65,18,4072,17.349136352539062,1569.9081573486328
66,18,4072,17.3536376953125,1569.9081573486328
67,18,4072,17.422775268554688,1569.9081573486328
68,18,4072,17.353511810302734,1569.9081573486328
69,18,4072,17.55077362060547,1569.9081573486328
70,18,4072,17.363357543945312,1569.9081573486328
71,18,4072,17.387245178222656,1569.9081573486328
72,18,4072,17.381790161132812,1569.9081573486328
73,18,5158,17.517379760742188,1569.9081573486328
74,18,5176,17.70108413696289,1569.9081573486328
75,18,5176,17.709705352783203,1569.9081573486328
76,18,5176,17.707096099853516,1569.9081573486328
77,18,5178,17.507648468017578,1569.9081573486328
78,18,5178,17.518836975097656,1569.9081573486328
79,18,5178,17.513851165771484,1569.9081573486328
80,18,5178,17.505638122558594,1569.9081573486328
81,18,5180,17.513248443603516,1569.9081573486328
82,18,5180,17.50710678100586,1569.9081573486328
83,18,5180,17.514789581298828,1569.9081573486328
84,18,5182,17.53891372680664,1569.9081573486328
85,18,5182,17.55319595336914,1569.9081573486328
86,18,5278,17.712066650390625,1569.9081573486328
87,18,5278,17.937049865722656,1569.9081573486328
88,18,5278,18.346370697021484,1569.9081573486328
89,18,5278,18.489093780517578,1569.9081573486328
90,18,5278,18.895771026611328,1569.9081573486328
91,18,5278,18.8961181640625,1569.9081573486328
92,18,5278,18.889389038085938,1569.9081573486328
93,18,5278,19.062397003173828,1569.9081573486328
94,18,5278,18.926902770996094,1569.9081573486328
95,18,5278,18.94671630859375,1569.9081573486328
96,18,5278,18.973392486572266,1569.9081573486328
97,18,6364,18.991722106933594,1569.9081573486328
98,18,6364,19.010421752929688,1569.9081573486328
99,18,6364,19.024169921875,1569.9081573486328
100,18,6364,19.045856475830078,1569.9081573486328
101,18,6364,19.055679321289062,1569.9081573486328
102,18,6364,19.064678192138672,1569.9081573486328
103,18,6364,19.076419830322266,1569.9081573486328
104,18,6364,19.08115005493164,1569.9081573486328
105,18,6364,19.08031463623047,1569.9081573486328
106,18,6364,19.083385467529297,1569.9081573486328
107,18,6364,19.001140594482422,1569.9081573486328
108,18,6364,19.000865936279297,1569.9081573486328
109,18,6364,18.999000549316406,1569.9081573486328
110,18,6364,19.007095336914062,1569.9081573486328
111,18,6364,19.013858795166016,1569.9081573486328
112,18,6364,19.01874542236328,1569.9081573486328
113,18,6364,19.035552978515625,1569.9081573486328
114,18,6364,19.042613983154297,1569.9081573486328
115,18,6364,19.054733276367188,1569.9081573486328
116,18,6364,19.069908142089844,1569.9081573486328
117,18,6364,19.082252502441406,1569.9081573486328
118,18,6364,19.088768005371094,1569.9081573486328
119,18,6364,19.091339111328125,1569.9081573486328
120,18,6364,19.11038589477539,1569.9081573486328
121,18,6364,19.125038146972656,1569.9081573486328
122,18,6364,18.840110778808594,1569.9081573486328
123,18,6364,18.833911895751953,1569.9081573486328
124,18,6364,18.839378356933594,1569.9081573486328
125,18,6364,18.838729858398438,1569.9081573486328
126,18,6364,18.845382690429688,1569.9081573486328
127,18,6364,18.850826263427734,1569.9081573486328
128,18,6364,18.84854507446289,1569.9081573486328
129,18,6364,18.84728240966797,1569.9081573486328
130,18,6364,18.858562469482422,1569.9081573486328
131,18,6364,18.860641479492188,1569.9081573486328
132,18,6364,18.86507797241211,1569.9081573486328
133,18,6364,18.86785888671875,1569.9081573486328
134,18,6364,18.86899185180664,1569.9081573486328
135,18,6364,18.874221801757812,1569.9081573486328
136,18,6364,18.884437561035156,1569.9081573486328
137,18,6364,18.90343475341797,1569.9081573486328
138,18,6364,18.90145492553711,1569.9081573486328
139,18,6364,18.92641830444336,1569.9081573486328
140,18,6364,18.956127166748047,1569.9081573486328
141,18,6364,18.965301513671875,1569.9081573486328
142,18,6364,18.96820831298828,1569.9081573486328
143,18,6364,18.984989166259766,1569.9081573486328
144,18,6364,18.935646057128906,1569.9081573486328
145,18,6364,18.952693939208984,1569.9081573486328
146,18,6364,18.95714569091797,1569.9081573486328
147,18,6364,18.974544525146484,1569.9081573486328
148,18,6364,18.99132537841797,1569.9081573486328
149,18,6364,19.009387969970703,1569.9081573486328
150,18,6364,19.01833724975586,1569.9081573486328
151,18,6364,19.01858139038086,1569.9081573486328
152,18,6364,19.023540496826172,1569.9081573486328
153,18,6364,19.02829360961914,1569.9081573486328
154,18,6364,19.033233642578125,1569.9081573486328
155,18,6364,19.035953521728516,1569.9081573486328
156,18,6364,19.047283172607422,1569.9081573486328
157,18,6364,18.983970642089844,1569.9081573486328
158,18,6364,19.12152099609375,1569.9081573486328
159,18,6364,19.151756286621094,1569.9081573486328
160,18,6364,19.16671371459961,1569.9081573486328
161,18,6364,19.180641174316406,1569.9081573486328
162,18,6364,19.218963623046875,1569.9081573486328
163,18,6364,19.480960845947266,1569.9081573486328
164,18,6364,19.76854705810547,1569.9081573486328
165,18,6364,19.832157135009766,1569.9081573486328
166,18,6364,19.994319915771484,1569.9081573486328
167,18,6364,20.131938934326172,1569.9081573486328
168,18,6364,20.195938110351562,1569.9081573486328
169,18,6364,20.420917510986328,1569.9081573486328
170,18,6364,20.53042984008789,1569.9081573486328
171,18,6364,20.72457504272461,1569.9081573486328
172,18,6364,20.981311798095703,1569.9081573486328
173,18,6364,21.17627716064453,1569.9081573486328
174,18,6364,21.169265747070312,1569.9081573486328
175,18,6364,21.168537139892578,1569.9081573486328
176,18,6364,21.173480987548828,1569.9081573486328
177,18,6364,21.165802001953125,1569.9081573486328
178,18,6364,21.171524047851562,1569.9081573486328
179,18,6364,21.17496109008789,1569.9081573486328
180,18,6364,21.174938201904297,1569.9081573486328
181,18,6364,21.167804718017578,1569.9081573486328
182,18,6364,21.166046142578125,1569.9081573486328
183,18,6364,21.169818878173828,1569.9081573486328
184,18,6364,21.176280975341797,1569.9081573486328
185,18,6364,21.174514770507812,1569.9081573486328
186,18,6364,21.17129135131836,1569.9081573486328
187,18,6364,21.176498413085938,1569.9081573486328
188,18,6364,21.071788787841797,1569.9081573486328
189,18,6364,21.05685806274414,1569.9081573486328
190,18,6364,21.040904998779297,1569.9081573486328
191,18,6364,21.044769287109375,1569.9081573486328
192,18,6364,21.042118072509766,1569.9081573486328
193,18,6364,21.032642364501953,1569.9081573486328
194,18,6364,21.032955169677734,1569.9081573486328
195,18,6364,21.02092742919922,1569.9081573486328
196,18,6364,21.021167755126953,1569.9081573486328
197,18,6364,21.01611328125,1569.9081573486328
198,18,6364,21.02355194091797,1569.9081573486328
199,18,6364,21.024822235107422,1569.9081573486328
200,18,6364,21.084884643554688,1569.9081573486328
201,18,6364,21.211029052734375,1569.9081573486328
202,18,6364,21.03864288330078,1569.9081573486328
203,18,6364,21.047504425048828,1569.9081573486328
204,18,6364,21.060298919677734,1569.9081573486328
205,18,6364,21.06122589111328,1569.9081573486328
206,18,6364,21.066692352294922,1569.9081573486328
207,18,6364,21.083087921142578,1569.9081573486328
208,18,6364,21.10240936279297,1569.9081573486328
209,18,6364,21.290008544921875,1569.9081573486328
210,18,6364,21.31100845336914,1569.9081573486328
211,18,6364,21.326648712158203,1569.9081573486328
212,18,6364,21.34774398803711,1569.9081573486328
213,18,6364,21.385746002197266,1569.9081573486328
214,18,6364,21.478790283203125,1569.9081573486328
215,18,6364,21.714488983154297,1569.9081573486328
216,18,6364,21.840606689453125,1569.9081573486328
217,18,6364,21.886180877685547,1569.9081573486328
218,18,6364,21.915481567382812,1569.9081573486328
219,18,6364,21.93743896484375,1569.9081573486328
220,18,6364,21.936588287353516,1569.9081573486328
221,18,6364,21.944683074951172,1569.9081573486328
222,18,6364,21.94689178466797,1569.9081573486328
223,18,6364,21.957477569580078,1569.9081573486328
224,18,6364,22.318069458007812,1569.9081573486328
225,18,6364,22.583450317382812,1569.9081573486328
226,18,6364,22.831310272216797,1569.9081573486328
227,18,6364,22.987895965576172,1569.9081573486328
228,18,6364,22.65274429321289,1569.9081573486328
229,18,6364,22.771411895751953,1569.9081573486328
230,18,6364,22.811779022216797,1569.9081573486328
231,18,6364,22.854736328125,1569.9081573486328
232,18,6364,22.907554626464844,1569.9081573486328
233,18,6364,22.916641235351562,1569.9081573486328
234,18,6364,22.923641204833984,1569.9081573486328
235,18,6364,22.92325210571289,1569.9081573486328
236,18,6364,22.928131103515625,1569.9081573486328
237,18,6364,22.929019927978516,1569.9081573486328
238,18,6364,22.93728256225586,1569.9081573486328
239,18,6364,23.33279037475586,1569.9081573486328
240,18,6364,23.588825225830078,1569.9081573486328
241,18,6364,23.77602767944336,1569.9081573486328
242,18,6364,24.015148162841797,1569.9081573486328
243,18,6364,24.260395050048828,1569.9081573486328
244,18,6364,24.47702407836914,1569.9081573486328
245,18,6364,24.61846923828125,1569.9081573486328
246,18,6364,24.516704559326172,1569.9081573486328
