Timestamp,GPU 0 Memory (MiB),GPU 1 Memory (MiB),RAM Usage (MiB),SSD Usage (GiB)
0,18,213,8.28564453125,1664.3290061950684
1,18,213,8.40964126586914,1664.3290061950684
2,18,213,8.404964447021484,1664.3290061950684
3,18,213,8.381694793701172,1664.3290061950684
4,18,213,8.40285873413086,1664.3290061950684
5,18,213,8.399238586425781,1664.3290061950684
6,18,213,8.400230407714844,1664.3290061950684
7,18,213,8.409339904785156,1664.3290061950684
8,18,213,8.380462646484375,1664.3290061950684
9,18,213,8.396068572998047,1664.3290061950684
10,18,213,8.40853500366211,1664.3290061950684
11,18,213,8.412712097167969,1664.3290061950684
12,18,213,8.415019989013672,1664.3290061950684
13,18,213,8.391349792480469,1664.3290061950684
14,18,213,8.398632049560547,1664.3290061950684
15,18,213,8.40679931640625,1664.3290061950684
16,18,213,8.413372039794922,1664.3290061950684
17,18,213,8.390426635742188,1664.3290061950684
18,18,213,8.40981674194336,1664.3290061950684
19,18,213,8.413555145263672,1664.3290061950684
20,18,213,8.415122985839844,1664.3290061950684
21,18,213,8.425579071044922,1664.3290061950684
22,18,213,8.39957046508789,1664.3290061950684
23,18,213,8.402801513671875,1664.3290061950684
24,18,213,8.410972595214844,1664.3290061950684
25,18,213,8.425037384033203,1620.016201019287
26,18,213,8.422473907470703,1532.9140625
27,18,213,8.436737060546875,1532.9140625
28,18,602,13.535648345947266,1532.9140625
29,18,602,16.52715301513672,1532.9140625
30,18,3822,16.951839447021484,1534.2002067565918
31,18,3822,16.953392028808594,1536.9561729431152
32,18,3822,16.965526580810547,1540.0646705627441
33,18,3822,16.973926544189453,1542.2258911132812
34,18,3822,16.973388671875,1544.9476699829102
35,18,3822,16.974502563476562,1547.8715591430664
36,18,3822,16.97628402709961,1547.8715591430664
37,18,3822,16.973724365234375,1547.8715591430664
38,18,3822,16.97679901123047,1547.8715591430664
39,18,3822,16.983444213867188,1547.8715591430664
40,18,3822,16.976917266845703,1547.8715591430664
41,18,3822,16.98538589477539,1547.8715591430664
42,18,3822,16.99087142944336,1547.8715591430664
43,18,3822,16.990589141845703,1547.8715591430664
44,18,3822,17.000102996826172,1547.8715591430664
45,18,3822,16.99370574951172,1547.8715591430664
46,18,3822,16.988609313964844,1547.8715591430664
47,18,3822,17.028316497802734,1547.8715591430664
48,18,3822,17.04952621459961,1547.8715591430664
49,18,3822,16.987380981445312,1547.8715591430664
50,18,3822,16.99020004272461,1547.8715591430664
51,18,3822,16.992523193359375,1547.8715591430664
52,18,4824,17.128311157226562,1547.8715591430664
53,18,4840,17.31435775756836,1547.8715591430664
54,18,4840,17.320850372314453,1547.8715591430664
55,18,4842,17.32176971435547,1547.8715591430664
56,18,4842,17.32437515258789,1547.8715591430664
57,18,4842,17.354206085205078,1547.8715591430664
58,18,4896,17.50104522705078,1547.8715591430664
59,18,4896,17.496753692626953,1547.8715591430664
60,18,4896,17.502647399902344,1547.8715591430664
61,18,4896,17.502086639404297,1547.8715591430664
62,18,5900,17.49557113647461,1547.8715591430664
63,18,5900,17.48629379272461,1547.8715591430664
64,18,5900,17.485820770263672,1547.8715591430664
65,18,5900,17.489463806152344,1547.8715591430664
66,18,5900,17.49105453491211,1547.8715591430664
67,18,5900,17.496631622314453,1547.8715591430664
68,18,5900,17.492782592773438,1547.8715591430664
69,18,5900,17.50015640258789,1547.8715591430664
70,18,5900,17.498825073242188,1547.8715591430664
71,18,5900,17.501346588134766,1547.8715591430664
