Timestamp,GPU 0 Memory (MiB),GPU 1 Memory (MiB),RAM Usage (MiB),SSD Usage (GiB)
0,18,213,7.579669952392578,1547.8715591430664
1,18,213,7.783496856689453,1547.8715591430664
2,18,213,7.978252410888672,1547.8715591430664
3,18,213,8.17160415649414,1547.8715591430664
4,18,213,8.42694091796875,1547.8715591430664
5,18,213,8.514793395996094,1547.8715591430664
6,18,213,8.53628158569336,1532.9140625
7,18,213,8.534244537353516,1532.9140625
8,18,602,11.297435760498047,1532.9140625
9,18,618,16.72498321533203,1532.9140625
10,18,1756,17.004100799560547,1534.9546737670898
11,18,1756,17.019378662109375,1537.4713897705078
12,18,1756,17.01018524169922,1540.045726776123
13,18,1756,17.003345489501953,1543.1777038574219
14,18,1756,16.99142837524414,1545.7520484924316
15,18,1756,17.00629425048828,1548.0929718017578
16,18,1756,17.01089096069336,1551.1399879455566
17,18,1756,17.035930633544922,1553.6547508239746
18,18,1756,17.04021453857422,1556.2622833251953
19,18,1756,17.026565551757812,1557.1583137512207
20,18,1756,17.02667999267578,1557.1583137512207
21,18,1756,17.025150299072266,1557.1583137512207
22,18,1756,17.023059844970703,1557.1583137512207
23,18,1756,17.028194427490234,1557.1583137512207
24,18,1756,17.027999877929688,1557.1583137512207
25,18,1756,17.04149627685547,1557.1583137512207
26,18,1756,17.03732681274414,1557.1583137512207
27,18,1756,17.040447235107422,1557.1583137512207
28,18,1756,17.028305053710938,1557.1583137512207
29,18,1756,17.035804748535156,1557.1583137512207
30,18,1756,17.034690856933594,1557.1583137512207
31,18,1756,17.041412353515625,1557.1583137512207
32,18,1756,17.035438537597656,1557.1583137512207
33,18,1756,17.032554626464844,1557.1583137512207
34,18,1756,17.032615661621094,1557.1583137512207
35,18,1756,17.038345336914062,1557.1583137512207
36,18,1756,17.045146942138672,1557.1583137512207
37,18,1756,17.03908920288086,1557.1583137512207
38,18,1756,17.041709899902344,1557.1583137512207
39,18,1756,17.036231994628906,1557.1583137512207
40,18,1756,17.040889739990234,1557.1583137512207
41,18,1756,17.037967681884766,1557.1583137512207
