Timestamp,GPU 0 Memory (MiB),GPU 1 Memory (MiB),RAM Usage (MiB),SSD Usage (GiB)
0,18,213,7.626598358154297,1596.9679489135742
1,18,213,7.803340911865234,1596.9679489135742
2,18,213,7.91168212890625,1596.9679489135742
3,18,213,8.176826477050781,1596.9679489135742
4,18,213,8.406013488769531,1596.9679489135742
5,18,213,8.551509857177734,1596.9679489135742
6,18,213,8.574039459228516,1596.9679489135742
7,18,213,8.576332092285156,1596.9679489135742
8,18,213,8.572669982910156,1596.9679489135742
9,18,213,8.580684661865234,1596.9679489135742
10,18,213,8.579242706298828,1596.9679489135742
11,18,213,8.579914093017578,1596.9679489135742
12,18,213,8.580848693847656,1596.9679489135742
13,18,213,8.590641021728516,1596.9679489135742
14,18,213,8.590744018554688,1596.9679489135742
15,18,213,8.587779998779297,1596.9679489135742
16,18,213,8.58975601196289,1596.9679489135742
17,18,213,8.596832275390625,1596.9679489135742
18,18,213,8.591056823730469,1596.9679489135742
19,18,213,8.592479705810547,1596.9679489135742
20,18,213,8.58865737915039,1596.9679489135742
21,18,213,8.246345520019531,1596.9679489135742
22,18,213,7.6474609375,1596.9679489135742
23,18,213,7.644371032714844,1596.9679489135742
24,18,213,7.645656585693359,1596.9679489135742
25,18,213,7.646953582763672,1596.9679489135742
26,18,213,7.646404266357422,1596.9679489135742
27,18,213,7.639148712158203,1596.9679489135742
28,18,213,7.631248474121094,1596.9679489135742
29,18,213,7.630420684814453,1596.9679489135742
30,18,213,7.642127990722656,1596.9679489135742
31,18,213,7.641559600830078,1596.9679489135742
32,18,213,7.639839172363281,1596.9679489135742
33,18,213,7.644279479980469,1596.9679489135742
34,18,213,7.647197723388672,1596.9679489135742
35,18,213,7.630897521972656,1596.9679489135742
36,18,213,7.641208648681641,1596.9679489135742
37,18,213,7.640506744384766,1596.9679489135742
38,18,213,7.643882751464844,1596.9679489135742
39,18,213,7.656341552734375,1596.9679489135742
40,18,213,7.6570892333984375,1596.9679489135742
41,18,213,7.6456451416015625,1596.9679489135742
42,18,213,7.639610290527344,1596.9679489135742
43,18,213,7.644248962402344,1596.9679489135742
44,18,213,7.645359039306641,1596.9679489135742
45,18,213,7.641960144042969,1596.9679489135742
46,18,213,7.646919250488281,1596.9679489135742
47,18,213,7.640613555908203,1596.9679489135742
48,18,213,7.63525390625,1596.9679489135742
49,18,213,7.628684997558594,1596.9679489135742
50,18,213,7.6427154541015625,1596.9679489135742
51,18,213,7.639286041259766,1596.9679489135742
52,18,213,7.644435882568359,1596.9679489135742
53,18,213,7.644706726074219,1596.9679489135742
54,18,213,7.647579193115234,1596.9679489135742
55,18,213,7.646434783935547,1596.9679489135742
56,18,213,7.647697448730469,1596.9679489135742
57,18,213,7.643402099609375,1596.9679489135742
58,18,213,7.642063140869141,1596.9679489135742
59,18,213,7.645477294921875,1596.9679489135742
60,18,213,7.6416168212890625,1596.9679489135742
61,18,213,7.646945953369141,1596.9679489135742
62,18,213,7.6455078125,1596.9679489135742
63,18,213,7.635887145996094,1596.9679489135742
64,18,213,7.637519836425781,1596.9679489135742
65,18,213,7.646575927734375,1596.9679489135742
66,18,213,7.639640808105469,1596.9679489135742
67,18,213,7.638988494873047,1596.9679489135742
68,18,213,7.651844024658203,1596.9679489135742
69,18,213,7.652099609375,1596.9679489135742
70,18,213,7.647087097167969,1596.9679489135742
71,18,213,7.613048553466797,1596.9679489135742
72,18,213,7.615337371826172,1596.9679489135742
73,18,213,7.6203460693359375,1596.9679489135742
74,18,213,7.624794006347656,1596.9679489135742
