Timestamp,GPU 0 Memory (MiB),GPU 1 Memory (MiB),RAM Usage (MiB),SSD Usage (GiB)
0,15,215,4.540851593017578,0.005931854248046875
1,18,218,4.801052093505859,0.005931854248046875
2,18,218,5.031002044677734,0.005931854248046875
3,18,218,5.176639556884766,0.005931854248046875
4,18,218,5.445583343505859,0.005931854248046875
5,18,218,5.521389007568359,0.005931854248046875
6,18,1752,9.293285369873047,0.005931854248046875
7,18,1760,13.53988265991211,0.005931854248046875
8,18,1768,17.693618774414062,0.005931854248046875
9,18,1776,21.893978118896484,0.005931854248046875
10,18,1784,26.135204315185547,0.005931854248046875
11,18,1794,30.337543487548828,0.005931854248046875
12,18,1802,34.227821350097656,0.005931854248046875
13,18,1810,38.488487243652344,0.005931854248046875
14,18,1818,42.63794708251953,0.005931854248046875
15,18,1826,46.791046142578125,0.005931854248046875
16,18,1828,47.729637145996094,0.005931854248046875
17,18,1828,47.7418327331543,0.005931854248046875
18,18,1828,47.74789047241211,0.005931854248046875
19,18,1828,47.74899673461914,0.005931854248046875
20,18,1828,47.7315559387207,0.005931854248046875
21,18,1828,47.740028381347656,0.005931854248046875
22,18,1828,47.75011444091797,0.005931854248046875
23,18,1828,47.748252868652344,0.005931854248046875
24,18,1828,47.743553161621094,0.005931854248046875
25,18,1828,47.74983215332031,0.005931854248046875
26,18,1828,47.74211120605469,0.005931854248046875
27,18,2164,48.0568962097168,0.005931854248046875
28,18,2172,48.055023193359375,0.005931854248046875
29,18,3986,48.2335205078125,0.005931854248046875
30,18,3986,48.2310905456543,0.005931854248046875
31,18,4300,48.232330322265625,0.005931854248046875
32,18,4302,48.230491638183594,0.005931854248046875
33,18,4616,48.237060546875,0.005931854248046875
34,18,4616,48.23256301879883,0.005931854248046875
35,18,4616,48.233516693115234,0.005931854248046875
36,18,4618,48.23925018310547,0.005931854248046875
37,18,4618,48.233680725097656,0.005931854248046875
38,18,4618,48.23250961303711,0.005931854248046875
39,18,4618,48.24124526977539,0.005931854248046875
40,18,4618,48.23720169067383,0.005931854248046875
41,18,4620,48.23407745361328,0.005931854248046875
42,18,4620,48.24250030517578,0.005931854248046875
43,18,4622,48.24687576293945,0.005931854248046875
44,18,4622,48.23991775512695,0.005931854248046875
45,18,4622,48.23347854614258,0.005931854248046875
46,18,4622,48.22773361206055,0.005931854248046875
47,18,4622,48.230201721191406,0.005931854248046875
48,18,4624,48.2310791015625,0.005931854248046875
49,18,4624,48.23529052734375,0.005931854248046875
50,18,4626,48.23643112182617,0.005931854248046875
51,18,4626,48.23613357543945,0.005931854248046875
52,18,4626,48.23092269897461,0.005931854248046875
53,18,4626,48.23432922363281,0.005931854248046875
54,18,4626,48.24375915527344,0.005931854248046875
55,18,4626,48.238826751708984,0.005931854248046875
56,18,4626,48.25191879272461,0.005931854248046875
57,18,4622,48.24585723876953,0.005931854248046875
58,18,4624,48.2424201965332,0.005931854248046875
59,18,4624,48.24953842163086,0.005931854248046875
60,18,4628,48.24385452270508,0.005931854248046875
61,18,4628,48.245426177978516,0.005931854248046875
62,18,4628,48.242698669433594,0.005931854248046875
63,18,4628,48.24128723144531,0.005931854248046875
64,18,4628,48.24542999267578,0.005931854248046875
65,18,4628,48.247276306152344,0.005931854248046875
66,18,4628,48.246437072753906,0.005931854248046875
67,18,4628,48.244441986083984,0.005931854248046875
68,18,4628,48.241695404052734,0.005931854248046875
69,18,4628,48.246482849121094,0.005931854248046875
70,18,4628,48.24692916870117,0.005931854248046875
71,18,4628,48.24372100830078,0.005931854248046875
72,18,4630,48.24677276611328,0.005931854248046875
73,18,4634,48.247467041015625,0.005931854248046875
74,18,4634,48.244834899902344,0.005931854248046875
75,18,4634,48.24263000488281,0.005931854248046875
76,18,4634,48.247596740722656,0.005931854248046875
77,18,4634,48.25028610229492,0.005931854248046875
78,18,4634,48.24439239501953,0.005931854248046875
79,18,4634,48.247928619384766,0.005931854248046875
80,18,4634,48.251426696777344,0.005931854248046875
81,18,4634,48.24993896484375,0.005931854248046875
82,18,4634,48.24552536010742,0.005931854248046875
83,18,4636,48.23433303833008,0.005931854248046875
84,18,4636,48.23439407348633,0.005931854248046875
85,18,4636,48.234012603759766,0.005931854248046875
86,18,4636,48.23567581176758,0.005931854248046875
87,18,4636,48.22478103637695,0.005931854248046875
88,18,4636,48.2232551574707,0.005931854248046875
89,18,4636,48.24296188354492,0.005931854248046875
90,18,4638,48.23666000366211,0.005931854248046875
91,18,4638,48.24100875854492,0.005931854248046875
92,18,4638,48.245418548583984,0.005931854248046875
93,18,4638,48.24946975708008,0.005931854248046875
94,18,4638,48.24996566772461,0.005931854248046875
95,18,4644,48.25665283203125,0.005931854248046875
96,18,4648,48.25114440917969,0.005931854248046875
97,18,4648,48.24935531616211,0.005931854248046875
98,18,4648,48.249290466308594,0.005931854248046875
99,18,4648,48.24735641479492,0.005931854248046875
100,18,4648,48.245914459228516,0.005931854248046875
101,18,4648,48.24959945678711,0.005931854248046875
102,18,4650,48.25005340576172,0.005931854248046875
103,18,4650,48.25151824951172,0.005931854248046875
104,18,4650,48.24905014038086,0.005931854248046875
105,18,4650,48.24520492553711,0.005931854248046875
106,18,4650,48.254459381103516,0.005931854248046875
107,18,4650,48.24908447265625,0.005931854248046875
108,18,4650,48.247459411621094,0.005931854248046875
109,18,4650,48.25688934326172,0.005931854248046875
