Timestamp,GPU 0 Memory (MiB),GPU 1 Memory (MiB),RAM Usage (MiB),SSD Usage (GiB)
0,15,212,3.2646026611328125,0.005931854248046875
1,15,212,3.4869728088378906,0.005931854248046875
2,18,215,3.607158660888672,0.005931854248046875
3,18,215,3.8695907592773438,0.005931854248046875
4,18,215,4.1107177734375,0.005931854248046875
5,18,215,4.261768341064453,0.005931854248046875
6,18,215,4.275638580322266,0.005931854248046875
7,18,215,4.2753753662109375,0.005931854248046875
8,18,215,4.265281677246094,0.005931854248046875
9,18,604,9.933208465576172,0.005931854248046875
10,18,3822,12.706233978271484,0.005931854248046875
11,18,3824,12.770866394042969,0.005931854248046875
12,18,3824,12.775959014892578,0.005931854248046875
13,18,3824,12.773990631103516,0.005931854248046875
14,18,3824,12.778606414794922,0.005931854248046875
15,18,3824,12.780487060546875,0.005931854248046875
16,18,3824,12.81045913696289,0.005931854248046875
17,18,3824,12.876041412353516,0.005931854248046875
18,18,3824,12.776771545410156,0.005931854248046875
19,18,3824,12.767711639404297,0.005931854248046875
20,18,3824,12.762821197509766,0.005931854248046875
21,18,3824,12.882316589355469,0.005931854248046875
22,18,3824,12.765193939208984,0.005931854248046875
23,18,3824,12.775718688964844,0.005931854248046875
24,18,3824,12.770435333251953,0.005931854248046875
25,18,3824,12.764537811279297,0.005931854248046875
26,18,3824,12.76723861694336,0.005931854248046875
27,18,3824,12.772918701171875,0.005931854248046875
28,18,3824,12.76644515991211,0.005931854248046875
29,18,3824,12.775489807128906,0.005931854248046875
30,18,3824,12.769569396972656,0.005931854248046875
31,18,4842,13.09490966796875,0.005931854248046875
32,18,4842,13.109676361083984,0.005931854248046875
33,18,4844,13.10421371459961,0.005931854248046875
34,18,4844,13.106914520263672,0.005931854248046875
35,18,4844,13.106822967529297,0.005931854248046875
36,18,4898,13.278663635253906,0.005931854248046875
37,18,4898,13.284149169921875,0.005931854248046875
38,18,4898,13.286994934082031,0.005931854248046875
39,18,4898,13.285717010498047,0.005931854248046875
40,18,5902,13.284381866455078,0.005931854248046875
41,18,5902,13.279251098632812,0.005931854248046875
42,18,5902,13.278606414794922,0.005931854248046875
43,18,5902,13.283756256103516,0.005931854248046875
44,18,5902,13.286052703857422,0.005931854248046875
45,18,5902,13.291706085205078,0.005931854248046875
46,18,5902,13.286762237548828,0.005931854248046875
47,18,5902,13.272846221923828,0.005931854248046875
48,18,5902,13.2762451171875,0.005931854248046875
49,18,5902,13.275997161865234,0.005931854248046875
50,18,5902,13.271686553955078,0.005931854248046875
51,18,5902,13.27658462524414,0.005931854248046875
52,18,5902,13.276329040527344,0.005931854248046875
53,18,5902,13.278182983398438,0.005931854248046875
54,18,5902,13.27154541015625,0.005931854248046875
55,18,5902,13.27663803100586,0.005931854248046875
56,18,5902,13.280498504638672,0.005931854248046875
57,18,5902,13.285011291503906,0.005931854248046875
58,18,5902,13.284202575683594,0.005931854248046875
59,18,5902,13.285755157470703,0.005931854248046875
60,18,5902,13.291561126708984,0.005931854248046875
61,18,5902,13.29327392578125,0.005931854248046875
62,18,5902,13.29256820678711,0.005931854248046875
63,18,5902,13.297893524169922,0.005931854248046875
64,18,5902,13.289264678955078,0.005931854248046875
65,18,5902,13.28921127319336,0.005931854248046875
66,18,5902,13.294055938720703,0.005931854248046875
67,18,5902,13.291534423828125,0.005931854248046875
68,18,5902,13.292274475097656,0.005931854248046875
69,18,5902,13.288692474365234,0.005931854248046875
70,18,5902,13.293209075927734,0.005931854248046875
71,18,5902,13.294975280761719,0.005931854248046875
72,18,5904,13.292861938476562,0.005931854248046875
73,18,5904,13.302845001220703,0.005931854248046875
74,18,5904,13.296085357666016,0.005931854248046875
75,18,5904,13.296493530273438,0.005931854248046875
76,18,5904,13.292850494384766,0.005931854248046875
77,18,5904,13.291671752929688,0.005931854248046875
78,18,5904,13.28854751586914,0.005931854248046875
79,18,5904,13.282768249511719,0.005931854248046875
80,18,5904,13.287899017333984,0.005931854248046875
81,18,5904,13.288047790527344,0.005931854248046875
82,18,5904,13.288177490234375,0.005931854248046875
83,18,5904,13.28543472290039,0.005931854248046875
84,18,5904,13.28548812866211,0.005931854248046875
85,18,5904,13.294944763183594,0.005931854248046875
86,18,5904,13.294540405273438,0.005931854248046875
87,18,5904,13.294750213623047,0.005931854248046875
88,18,5904,13.295146942138672,0.005931854248046875
89,18,5904,13.294464111328125,0.005931854248046875
90,18,5904,13.29800796508789,0.005931854248046875
91,18,5904,13.296749114990234,0.005931854248046875
92,18,5904,13.293804168701172,0.005931854248046875
93,18,5904,13.292278289794922,0.005931854248046875
94,18,5904,13.29244613647461,0.005931854248046875
95,18,5904,13.292095184326172,0.005931854248046875
96,18,5904,13.296836853027344,0.005931854248046875
97,18,5904,13.296520233154297,0.005931854248046875
98,18,5904,13.294914245605469,0.005931854248046875
99,18,5904,13.299640655517578,0.005931854248046875
100,18,5904,13.296234130859375,0.005931854248046875
101,18,5904,13.29568099975586,0.005931854248046875
102,18,5904,13.299747467041016,0.005931854248046875
103,18,5904,13.29903793334961,0.005931854248046875
104,18,5904,13.293270111083984,0.005931854248046875
105,18,5904,13.298332214355469,0.005931854248046875
106,18,5904,13.29427719116211,0.005931854248046875
107,18,5904,13.290481567382812,0.005931854248046875
108,18,5904,13.289081573486328,0.005931854248046875
109,18,5904,13.293949127197266,0.005931854248046875
110,18,5904,13.297313690185547,0.005931854248046875
111,18,5904,13.291519165039062,0.005931854248046875
112,18,5904,13.292633056640625,0.005931854248046875
113,18,5904,13.296283721923828,0.005931854248046875
114,18,5904,13.295539855957031,0.005931854248046875
115,18,5904,13.302825927734375,0.005931854248046875
116,18,5904,13.296493530273438,0.005931854248046875
117,18,5904,13.305522918701172,0.005931854248046875
118,18,5904,13.297325134277344,0.005931854248046875
119,18,5904,13.296993255615234,0.005931854248046875
120,18,5906,13.290519714355469,0.005931854248046875
121,18,5906,13.285263061523438,0.005931854248046875
122,18,5906,13.279163360595703,0.005931854248046875
123,18,5906,13.280303955078125,0.005931854248046875
124,18,5906,13.279796600341797,0.005931854248046875
125,18,5906,13.28353500366211,0.005931854248046875
