Timestamp,GPU 0 Memory (MiB),GPU 1 Memory (MiB),RAM Usage (MiB),SSD Usage (GiB)
0,15,212,3.3981704711914062,0.005931854248046875
1,18,215,3.6641769409179688,0.005931854248046875
2,18,215,3.878681182861328,0.005931854248046875
3,18,215,4.038726806640625,0.005931854248046875
4,18,215,4.306377410888672,0.005931854248046875
5,18,215,4.3942718505859375,0.005931854248046875
6,18,215,4.416786193847656,0.005931854248046875
7,18,215,4.405147552490234,0.005931854248046875
8,18,604,8.325420379638672,0.005931854248046875
9,18,620,12.648811340332031,0.005931854248046875
10,18,1758,12.905437469482422,0.005931854248046875
11,18,1758,12.900833129882812,0.005931854248046875
12,18,1758,12.897075653076172,0.005931854248046875
13,18,1758,12.895950317382812,0.005931854248046875
14,18,1758,12.899246215820312,0.005931854248046875
15,18,1758,12.899036407470703,0.005931854248046875
16,18,1758,12.899574279785156,0.005931854248046875
17,18,1758,12.901885986328125,0.005931854248046875
18,18,1758,12.907108306884766,0.005931854248046875
19,18,1758,12.90842056274414,0.005931854248046875
20,18,1758,12.907012939453125,0.005931854248046875
21,18,1758,12.907413482666016,0.005931854248046875
22,18,1758,12.913990020751953,0.005931854248046875
23,18,1758,12.912956237792969,0.005931854248046875
24,18,1758,12.911598205566406,0.005931854248046875
25,18,1758,12.913684844970703,0.005931854248046875
26,18,1758,12.918506622314453,0.005931854248046875
27,18,1758,12.907356262207031,0.005931854248046875
28,18,1758,12.915546417236328,0.005931854248046875
29,18,1758,12.914600372314453,0.005931854248046875
30,18,1758,12.920967102050781,0.005931854248046875
31,18,1758,12.915260314941406,0.005931854248046875
32,18,1758,12.919013977050781,0.005931854248046875
33,18,1758,12.91485595703125,0.005931854248046875
34,18,1758,12.92087173461914,0.005931854248046875
35,18,1758,12.918102264404297,0.005931854248046875
36,18,1758,12.911144256591797,0.005931854248046875
37,18,1758,12.92763900756836,0.005931854248046875
38,18,1758,12.92266845703125,0.005931854248046875
39,18,1758,12.930892944335938,0.005931854248046875
40,18,1758,12.931716918945312,0.005931854248046875
41,18,1758,13.066581726074219,0.005931854248046875
42,18,2092,13.238883972167969,0.005931854248046875
43,18,2094,13.23455810546875,0.005931854248046875
44,18,2096,13.238109588623047,0.005931854248046875
45,18,2098,13.235496520996094,0.005931854248046875
46,18,2100,13.238235473632812,0.005931854248046875
47,18,2102,13.24484634399414,0.005931854248046875
48,18,2104,13.240184783935547,0.005931854248046875
49,18,2106,13.384906768798828,0.005931854248046875
50,18,2342,13.402572631835938,0.005931854248046875
51,18,2342,13.408039093017578,0.005931854248046875
52,18,2342,13.404884338378906,0.005931854248046875
53,18,2342,13.401947021484375,0.005931854248046875
54,18,2342,13.39590835571289,0.005931854248046875
55,18,2342,13.398757934570312,0.005931854248046875
56,18,2656,13.398967742919922,0.005931854248046875
57,18,2656,13.399612426757812,0.005931854248046875
58,18,2656,13.404922485351562,0.005931854248046875
59,18,2658,13.409530639648438,0.005931854248046875
60,18,2658,13.408737182617188,0.005931854248046875
61,18,2658,13.413333892822266,0.005931854248046875
62,18,2658,13.407440185546875,0.005931854248046875
63,18,2658,13.410858154296875,0.005931854248046875
64,18,2658,13.416297912597656,0.005931854248046875
65,18,2658,13.416271209716797,0.005931854248046875
66,18,2658,13.416248321533203,0.005931854248046875
67,18,2658,13.413814544677734,0.005931854248046875
68,18,2658,13.41885757446289,0.005931854248046875
69,18,2658,13.405372619628906,0.005931854248046875
70,18,2658,13.408889770507812,0.005931854248046875
71,18,2660,13.406864166259766,0.005931854248046875
72,18,2660,13.40969467163086,0.005931854248046875
73,18,2660,13.401599884033203,0.005931854248046875
74,18,2660,13.40521240234375,0.005931854248046875
75,18,2660,13.407047271728516,0.005931854248046875
76,18,2660,13.404541015625,0.005931854248046875
77,18,2660,13.405467987060547,0.005931854248046875
78,18,2660,13.404476165771484,0.005931854248046875
79,18,2660,13.404190063476562,0.005931854248046875
80,18,2660,13.404327392578125,0.005931854248046875
81,18,2660,13.410964965820312,0.005931854248046875
82,18,2660,13.407012939453125,0.005931854248046875
83,18,2660,13.411338806152344,0.005931854248046875
84,18,2660,13.403945922851562,0.005931854248046875
85,18,2662,13.403640747070312,0.005931854248046875
86,18,2662,13.402568817138672,0.005931854248046875
87,18,2662,13.402111053466797,0.005931854248046875
88,18,2662,13.399871826171875,0.005931854248046875
89,18,2662,13.39767837524414,0.005931854248046875
90,18,2662,13.385581970214844,0.005931854248046875
91,18,2664,13.385185241699219,0.005931854248046875
92,18,2664,13.383712768554688,0.005931854248046875
93,18,2664,13.38766860961914,0.005931854248046875
94,18,2664,13.392738342285156,0.005931854248046875
